28,28,28,28,28,28,28,12,2,2,16,0,4,22,8,12,28,8,0,0,2,2,0,4,0,0,4,10,28,24,28,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,14,16,2,4,0,10,10,0,2,16,16,6,4,0,0,0,2,0,0,4,2,26,28,24,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,16,14,2,2,2,10,2,0,0,4,16,8,12,0,2,0,2,0,4,2,0,18,14,12,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,16,0,0,0,2,4,10,4,4,2,4,2,22,6,4,0,6,0,10,0,2,10,0,4,26,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,16,6,14,2,0,0,10,4,4,0,0,2,28,12,2,0,6,6,12,2,4,10,4,10,24,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,22,12,26,6,2,0,0,0,0,2,0,4,28,10,0,0,4,12,12,2,4,10,8,18,26,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,26,14,16,4,8,6,4,6,6,2,0,12,24,4,2,0,6,12,12,0,2,6,8,18,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,18,10,4,0,6,8,6,12,12,0,0,18,10,0,2,0,4,6,8,4,4,12,18,14,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,12,2,0,0,0,2,2,16,14,0,0,14,0,0,0,0,0,0,2,4,8,14,28,16,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,14,6,14,6,0,0,2,16,14,0,0,6,4,0,0,2,0,0,4,0,4,8,28,24,24,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,16,20,26,12,2,6,4,12,14,2,8,4,10,0,0,2,0,0,6,0,0,10,28,28,20,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,22,28,24,16,16,16,10,10,20,6,16,16,16,0,6,6,0,0,2,4,4,16,28,24,24,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,26,24,28,24,22,8,24,12,18,20,16,0,6,10,4,0,0,12,10,20,28,20,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,8,26,18,20,18,12,0,2,6,4,0,6,8,14,24,28,24,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,8,28,20,24,24,16,10,10,2,6,0,12,6,22,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,24,28,28,24,24,22,14,20,14,20,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,52,
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,26,
